번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
7159,동물약국,02_03_02_P,3220000,3.22E+17,20200915,,1,영업/정상,0,정상,,,,,02-2039-9112,,,서울특별시 강남구 역삼동 705-30 1층,"서울특별시 강남구 테헤란로 339, 1층 (역삼동)",6150,약사랑약국,2.02009E+13,I,23:12.0,,204228.5893,444733.0294,동물약국,,0,
7160,동물약국,02_03_02_P,3660000,3.66E+17,20200914,,1,영업/정상,0,정상,,,,,042-342-0045,,,대전광역시 서구 관저동 1952-3,"대전광역시 서구 관저로 27, 102호 (관저동)",35370,365스마일약국,2.02009E+13,I,23:12.0,,229223.4035,310719.3649,동물약국,,0,
7161,동물약국,02_03_02_P,3000000,3E+17,20200909,,1,영업/정상,0,정상,,,,,,,,서울특별시 종로구 내자동 67-1,"서울특별시 종로구 자하문로 1, 1층 1호 (내자동)",3041,초원약국,2.02009E+13,I,23:12.0,,197481.4711,452670.0008,동물약국,,0,
7162,동물약국,02_03_02_P,3040000,3.04E+17,20200909,,1,영업/정상,0,정상,,,,,02-447-0708,,,서울특별시 광진구 구의동 76-1,"서울특별시 광진구 천호대로 666, 그랜드파크오피스텔 지1층 B101호 (구의동)",4991,파크온누리약국,2.02009E+13,I,23:12.0,,207825.4659,449902.4017,동물약국,,0,
7163,동물약국,02_03_02_P,4040000,4.04E+17,20200909,,1,영업/정상,0,정상,,,,,,,,경기도 하남시 망월동 1131 서건 미사 메트로타워 102호,"경기도 하남시 미사강변동로 82, 서건 미사 메트로타워 1층 102호 (망월동)",12912,미사7번가약국,2.02009E+13,I,23:12.0,,217033.3048,451151.4664,동물약국,,0,
7164,동물약국,02_03_02_P,4050000,5.63E+17,20200909,,1,영업/정상,0,정상,,,,,281-3345,,,경기도 용인시 기흥구 중동 724-11 103호,"경기도 용인시 기흥구 동백죽전대로 331, 스퀘어일레븐 103호 (중동)",16995,연세중앙약국,2.02009E+13,I,23:12.0,,213349.7604,418645.0028,동물약국,,0,
7165,동물약국,02_03_02_P,4050000,5.63E+17,20200909,,1,영업/정상,0,정상,,,,,,,,경기도 용인시 기흥구 보라동 623-1 보라지구EMART,"경기도 용인시 기흥구 한보라1로 92, 보라지구EMART 1층 (보라동)",17080,유명약국,2.02009E+13,I,23:12.0,,209257.1423,416191.2477,동물약국,,0,
7166,동물약국,02_03_02_P,5540000,5.54E+17,20200909,,1,영업/정상,0,정상,,,,,317694222,,,경기도 광주시 경안동 33-38 희망빌딩 10호,"경기도 광주시 중앙로 95-12, 희망빌딩 1층 10호 (경안동)",12759,중앙약국,2.02009E+13,I,23:12.0,,222733.3336,434069.2054,동물약국,,0,
7167,동물약국,02_03_02_P,4490000,5.66E+17,20200909,,1,영업/정상,0,정상,,,,,041-577-8188,270.9,,충청남도 천안시 서북구 성거읍 저리 53-2 삼일아파트 상가동 105호,"충청남도 천안시 서북구 성거읍 성거길 103, 상가동 105호 (삼일아파트)",31045,일등온누리약국,2.02009E+13,I,23:12.0,,217841.6066,374823.8834,동물약국,,0,0
7168,동물약국,02_03_02_P,3930000,3.93E+17,20200901,,1,영업/정상,0,정상,,,,,,,,경기도 안산시 단원구 고잔동 529-4 하이베라스,"경기도 안산시 단원구 고잔2길 9, 101,102호 (고잔동)",15359,건강드림약국,2.02009E+13,I,23:12.0,,185041.3233,424016.7836,동물약국,,0,
7169,동물약국,02_03_02_P,3740000,3.74E+17,20200901,,1,영업/정상,0,정상,,,,,,,,경기도 수원시 영통구 영통동 971-1 롯데크리닉상가 101호,"경기도 수원시 영통구 덕영대로1555번길 46, 롯데크리닉상가 101호 (영통동)",16700,예원약국,2.02009E+13,I,23:12.0,,205462.0474,416148.4863,동물약국,,0,
7170,동물약국,02_03_02_P,3290000,3.29E+17,20200901,,1,영업/정상,0,정상,,,,,,0,,부산광역시 부산진구 범천동 1256-2 서면항도타워맨션,"부산광역시 부산진구 신암로 70, 서면항도타워맨션 B동 110호 (범천동)",47343,이안약국,2.02011E+13,U,40:00.0,,387160.0772,185144.9739,동물약국,,0,
7171,동물약국,02_03_02_P,3990000,3.99E+17,20200901,,1,영업/정상,0,정상,,,,,,,,경기도 남양주시 진접읍 금곡리 1021-2,"경기도 남양주시 진접읍 해밀예당1로 221, 지안빌딩 1층 101호",12054,365종로온누리약국,2.02009E+13,I,23:12.0,,217803.6036,468707.5248,동물약국,,0,
7172,동물약국,02_03_02_P,3530000,3.53E+17,20200907,,1,영업/정상,0,정상,,,,,466-0777,,,인천광역시 남동구 구월동 1265,"인천광역시 남동구 호구포로 798, 1층 (구월동)",21534,청십자약국,2.02009E+13,I,23:12.0,,175106.5773,439082.9742,동물약국,,0,
7173,동물약국,02_03_02_P,3090000,3.09E+17,20200907,,1,영업/정상,0,정상,,,,,02-991-4637,,,서울특별시 도봉구 쌍문동 215-1,"서울특별시 도봉구 해등로26길 7, 우진빌딩 110 116호 (쌍문동)",1387,쌍문상록수약국,2.02009E+13,I,23:12.0,,202807.2309,461791.7196,동물약국,,0,
7174,동물약국,02_03_02_P,3220000,3.22E+17,20200907,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 신사동 582-10 계룡빌딩 1층,"서울특별시 강남구 논현로 857, 계룡빌딩 1층 (신사동)",6030,압구정프라자약국,2.02009E+13,I,23:12.0,,202410.6726,447000.7045,동물약국,,0,
7175,동물약국,02_03_02_P,3160000,3.16E+17,20200907,,1,영업/정상,0,정상,,,,,02-2684-9758,,,서울특별시 구로구 개봉동 403-103 1층,"서울특별시 구로구 개봉로 57, 1층 (개봉동)",8347,굿모닝약국,2.02009E+13,I,23:12.0,,187171.9074,443179.2503,동물약국,,0,
7176,동물약국,02_03_02_P,3930000,3.93E+17,20200917,,1,영업/정상,0,정상,,,,,,0,,경기도 안산시 단원구 원곡동 828-5 벽산블루밍아파트 상가동,"경기도 안산시 단원구 원초로 24, 벽산블루밍아파트 상가 107,108호 (원곡동)",15381,신태평양약국,2.02009E+13,I,23:12.0,,182169.9194,425193.7911,동물약국,,0,
7177,동물약국,02_03_02_P,3070000,3.07E+17,20200921,,1,영업/정상,0,정상,,,,,02-942-4534,,,서울특별시 성북구 하월곡동 27-24,"서울특별시 성북구 화랑로11길 23, 1층 (하월곡동)",2751,모아약국,2.02009E+13,I,23:11.0,,203610.3557,455677.3447,동물약국,,0,
7178,동물약국,02_03_02_P,3500000,3.5E+17,20200922,,1,영업/정상,0,정상,,,,,,,,인천광역시 동구 송림동 11-102,"인천광역시 동구 송미로 7, 1층 (송림동)",22534,도원약국,2.02009E+13,I,23:11.0,,168752.3312,442150.2594,동물약국,,0,
7179,동물약국,02_03_02_P,5430000,5.43E+17,20200922,,1,영업/정상,0,정상,,,,,,,,경상남도 남해군 남해읍 북변리 150-1,경상남도 남해군 남해읍 화전로 88-6,52420,청춘약국,2.02009E+13,I,23:11.0,,281726.5702,149255.5686,동물약국,,0,
7180,동물약국,02_03_02_P,5530000,5.53E+17,20200925,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 산척동 728-3 동탄에스비타운,"경기도 화성시 동탄순환대로 127-19, 동탄에스비타운 111,112호 (산척동)",18505,동탄플러스약국,2.02009E+13,I,23:11.0,,,,동물약국,,0,
7181,동물약국,02_03_02_P,3060000,3.06E+17,20201007,,1,영업/정상,0,정상,,,,,070-8805-8844,,,서울특별시 중랑구 신내동 563-3 원빌딩,"서울특별시 중랑구 신내로 72, 원빌딩 (신내동)",2069,오성약국,2.0201E+13,I,23:10.0,,208382.9769,455900.3257,동물약국,,0,
7182,동물약국,02_03_02_P,3100000,3.1E+17,20201007,,1,영업/정상,0,정상,,,,,02-932-3900,,,서울특별시 노원구 상계동 649 12단지 종합상가 201호,"서울특별시 노원구 동일로 1538, 12단지 종합상가 201호 (상계동)",1674,마들소아약국,2.0201E+13,I,23:10.0,,205039.2221,462624.3071,동물약국,,0,
7183,동물약국,02_03_02_P,3930000,3.93E+17,20201007,,1,영업/정상,0,정상,,,,,,,,경기도 안산시 단원구 초지동 735-1 세종프라자,"경기도 안산시 단원구 초지로 100, 세종프라자 109~111호 (초지동)",15448,초지라성약국,2.0201E+13,I,23:10.0,,183549.5966,422895.8795,동물약국,,0,
7184,동물약국,02_03_02_P,3780000,3.78E+17,20200925,,1,영업/정상,0,정상,,,,,,,,경기도 성남시 수정구 산성동 1434 수정빌딩,"경기도 성남시 수정구 수정로 348, 수정빌딩 1층 (산성동)",13127,행복한약국,2.02009E+13,I,23:11.0,,213206.6105,439173.7111,동물약국,,0,
7185,동물약국,02_03_02_P,3410000,3.41E+17,20201007,,1,영업/정상,0,정상,,,,,422-2228,,,대구광역시 중구 동성로2가 66-1 BL타워,"대구광역시 중구 동성로2길 95, BL타워 1층 (동성로2가)",41938,228약국,2.0201E+13,I,23:10.0,,344128.8755,264507.1567,동물약국,,0,
7186,동물약국,02_03_02_P,3560000,3.56E+17,20201008,,1,영업/정상,0,정상,,,,,,,,인천광역시 서구 가정동 607-6,"인천광역시 서구 봉오재3로 42, 다온프라자 1층 102호 (가정동)",22858,가정미소약국,2.0201E+13,I,23:11.0,,170377.7515,447522.2073,동물약국,,0,
7187,동물약국,02_03_02_P,3910000,3.91E+17,20200925,,1,영업/정상,0,정상,,,,,031-611-7378,0,,경기도 평택시 신장동 212-6,"경기도 평택시 탄현로 335, 1층 (신장동)",17753,세민약국,2.02109E+13,U,40:00.0,,204939.0833,397845.8677,동물약국,,0,0
7188,동물약국,02_03_02_P,5530000,5.53E+17,20201007,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 향남읍 발안리 139-5,경기도 화성시 향남읍 발안남로55번길 27,18594,발안남서약국,2.0201E+13,I,23:10.0,,191484.9899,403137.8835,동물약국,,0,
7189,동물약국,02_03_02_P,3530000,3.53E+17,20201007,,1,영업/정상,0,정상,,,,,,,,인천광역시 남동구 서창동 686-2 투엠프라자,"인천광역시 남동구 서창남로 81, 투엠프라자 1층 112,113호 (서창동)",21614,태평양메디컬온누리약국,2.0201E+13,I,23:10.0,,177629.039,436042.3081,동물약국,,0,
7190,동물약국,02_03_02_P,5060000,5.06E+17,20200921,,1,영업/정상,0,정상,,,,,054-433-1942,,,경상북도 김천시 모암동 132-50,경상북도 김천시 모암길 25 (모암동),39589,새김천동물약국,2.02009E+13,I,23:11.0,,301363.1947,291830.8785,동물약국,,0,
7191,동물약국,02_03_02_P,4020000,4.02E+17,20200921,,1,영업/정상,0,정상,,,,,0507-1374-4377,,,경기도 군포시 산본동 1123-2 인베스텔,"경기도 군포시 산본천로 62, 인베스텔 101호 (산본동)",15865,투데이몰약국,2.02009E+13,I,23:11.0,,193781.2434,428712.5783,동물약국,,0,
7192,동물약국,02_03_02_P,3410000,3.41E+17,20200921,,1,영업/정상,0,정상,,,,,252-3513,,,대구광역시 중구 덕산동 88 반월당역,"대구광역시 중구 달구벌대로 지하 2100, 반월당역 W226,227,228호 (덕산동)",41957,반월당큰약국,2.02009E+13,I,23:11.0,,343820.4077,264018.8761,동물약국,,0,
7193,동물약국,02_03_02_P,3230000,3.23E+17,20201008,,1,영업/정상,0,정상,,,,,02-413-1001,,,서울특별시 송파구 방이동 124-11 대연빌딩,"서울특별시 송파구 오금로 197, 대연빌딩 (방이동)",5643,서울S약국,2.0201E+13,I,23:11.0,,210205.9292,445135.2444,동물약국,,0,
7194,동물약국,02_03_02_P,4010000,4.01E+17,20201009,,1,영업/정상,0,정상,,,,,031-312-8255,28.8,,경기도 시흥시 대야동 645,"경기도 시흥시 은계로 353, 105호 (대야동)",14923,대야약국,2.02201E+13,U,40:00.0,,,,동물약국,,0,0
7195,동물약국,02_03_02_P,3600000,3.6E+17,20200921,,1,영업/정상,0,정상,,,,,062-383-8255,,,광주광역시 서구 금호동 245-3,광주광역시 서구 금화로 71 (금호동),62007,금호스타약국,2.02009E+13,I,23:11.0,,186846.9532,181494.9743,동물약국,,0,
7196,동물약국,02_03_02_P,3080000,3.08E+17,20200921,,1,영업/정상,0,정상,,,,,02-985-3211,0,,서울특별시 강북구 미아동 322-1 광명빌딩,"서울특별시 강북구 도봉로 143, 광명빌딩 1층 (미아동)",1176,상아약국,2.0201E+13,U,40:00.0,,202375.3908,457684.8681,동물약국,,0,
7197,동물약국,02_03_02_P,3080000,3.08E+17,20201007,,1,영업/정상,0,정상,,,,,,,,서울특별시 강북구 미아동 62-28 새한메디컬빌딩 102호,"서울특별시 강북구 도봉로 67, 새한메디컬빌딩 1층 102호 (미아동)",1205,새한약국,2.0201E+13,I,23:10.0,,202542.2245,456978.1786,동물약국,,0,
7198,동물약국,02_03_02_P,3780000,3.78E+17,20201007,,1,영업/정상,0,정상,,,,,,,,경기도 성남시 분당구 운중동 948 스타타워,"경기도 성남시 분당구 운중로 118, 스타타워 4층 403호 (운중동)",13466,이오약국,2.0201E+13,I,23:10.0,,206665.2537,432145.7507,동물약국,,0,
7199,동물약국,02_03_02_P,3510500,3.5105E+17,20201007,,1,영업/정상,0,정상,,,,,,,,인천광역시 미추홀구 용현동 0 미추홀프라자,"인천광역시 미추홀구 낙섬중로 138, 미추홀프라자 101호 (용현동)",22176,도움약국,2.0201E+13,I,23:10.0,,,,동물약국,,0,
7200,동물약국,02_03_02_P,4190000,4.19E+17,20201007,,1,영업/정상,0,정상,,,,,033-744-8877,65.54,,강원도 원주시 무실동 1857-10,강원도 원주시 능라동길 51 (무실동),26392,우리메디컬약국,2.0201E+13,I,23:10.0,,282361.6563,426273.5405,동물약국,,0,
7201,동물약국,02_03_02_P,3240000,3.24E+17,20201007,,1,영업/정상,0,정상,,,,,,,,서울특별시 강동구 강일동 732 리엔타운 101호,"서울특별시 강동구 상일로12길 89, 1층 101호 (강일동, 리엔타운)",5285,늘온누리약국,2.0201E+13,I,23:10.0,,215195.6292,450482.4011,동물약국,,0,
7202,동물약국,02_03_02_P,4050000,5.64E+17,20200921,,1,영업/정상,0,정상,,,,,031-263-0701,,,경기도 용인시 수지구 신봉동 145-1 태천빌딩2,"경기도 용인시 수지구 신봉2로 73, 101호 (신봉동)",16814,라임약국,2.02009E+13,I,23:11.0,,206414.0756,425112.8815,동물약국,,0,
7203,동물약국,02_03_02_P,4460000,4.46E+17,20200921,,1,영업/정상,0,정상,,,,,,,,충청북도 괴산군 괴산읍 동부리 656-7 장안약국,"충청북도 괴산군 괴산읍 읍내로5길 12, 장안약국",28030,장안약국,2.02009E+13,I,23:11.0,,270662.7475,367700.8449,동물약국,,0,
7204,동물약국,02_03_02_P,3000000,3E+17,20200922,,1,영업/정상,0,정상,,,,,,,,서울특별시 종로구 종로2가 8-4,"서울특별시 종로구 종로 65, 103호 (종로2가)",3164,종로엔약국,2.02009E+13,I,23:11.0,,198572.8391,452022.3732,동물약국,,0,
7205,동물약국,02_03_02_P,3190000,3.19E+17,20200922,,1,영업/정상,0,정상,,,,,02-826-9848,,,서울특별시 동작구 노량진동 330 삼익주상복합아파트 102호,"서울특별시 동작구 만양로 84, 102호 (노량진동, 삼익주상복합아파트)",6914,인화약국,2.02009E+13,I,23:11.0,,195079.2655,445413.2884,동물약국,,0,
7206,동물약국,02_03_02_P,4200000,4.2E+17,20200922,,1,영업/정상,0,정상,,,,,033-651-8862,0,,강원도 강릉시 입암동 238-5 주영프라자 105호,"강원도 강릉시 성덕로 328-18, 주영프라자 105호 (입암동)",25616,함께가는 거북이약국,2.02009E+13,U,40:00.0,,369128.4227,474204.1657,동물약국,,0,
7207,동물약국,02_03_02_P,3780000,3.78E+17,20200918,,1,영업/정상,0,정상,,,,,,,,경기도 성남시 분당구 서현동 90 올림픽스포츠센터,"경기도 성남시 분당구 중앙공원로 35, 올림픽스포츠센터 2층 228호 (서현동)",13588,대화약국,2.02009E+13,I,23:12.0,,211334.7803,430992.6183,동물약국,,0,
7208,동물약국,02_03_02_P,3910000,3.91E+17,20200922,,1,영업/정상,0,정상,,,,,031-611-5252,,,경기도 평택시 포승읍 도곡리 1142-18,경기도 평택시 포승읍 여술로 37,17955,포승종로약국,2.02009E+13,I,23:11.0,,186258.1764,387489.7406,동물약국,,0,
7209,동물약국,02_03_02_P,3410000,3.41E+17,20201008,,1,영업/정상,0,정상,,,,,422-3030,,,대구광역시 중구 삼덕동2가 17-1,"대구광역시 중구 공평로10길 18, 1층 (삼덕동2가)",41940,더숲약국,2.0201E+13,I,23:11.0,,344503.721,264249.9021,동물약국,,0,
7210,동물약국,02_03_02_P,3060000,3.06E+17,20201008,,1,영업/정상,0,정상,,,,,02-432-6745,,,서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코,"서울특별시 중랑구 망우로 353, 지하1층 (상봉동, 상봉 프레미어스 엠코)",2087,한울약국,2.0201E+13,I,23:11.0,,207923.7459,455090.7183,동물약국,,0,
7211,동물약국,02_03_02_P,3220000,3.22E+17,20201008,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 신사동 502-6 ICT TOWER 1층,"서울특별시 강남구 강남대로 624, ICT TOWER 1층 (신사동)",6035,1층엔약국,2.0201E+13,I,23:11.0,,201657.3133,446139.8841,동물약국,,0,
7212,동물약국,02_03_02_P,5310000,5.31E+17,20201008,,1,영업/정상,0,정상,,,,,,,,경상남도 진주시 상대동 300-44,"경상남도 진주시 동진로 182, 1층 (상대동)",52796,자연사랑약국,2.0201E+13,I,23:11.0,,301134.3216,187262.1519,동물약국,,0,
7213,동물약국,02_03_02_P,3110000,3.11E+17,20200918,,1,영업/정상,0,정상,,,,,02-352-4966,,,서울특별시 은평구 응암동 110-9 메트로럭스주상복합APT 103호,"서울특별시 은평구 은평로 108, 1층 103호 (응암동, 메트로럭스주상복합APT)",3454,우리사랑약국,2.02009E+13,I,23:12.0,,192874.9149,455280.7721,동물약국,,0,
7214,동물약국,02_03_02_P,3530000,3.53E+17,20200918,,1,영업/정상,0,정상,,,,,466-0477,,,인천광역시 남동구 만수동 956-5,"인천광역시 남동구 백범로 119, 1층 (만수동)",21539,양지약국,2.02009E+13,I,23:12.0,,176355.2465,439171.6792,동물약국,,0,
7215,동물약국,02_03_02_P,5530000,5.53E+17,20201008,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 반송동 107-8 제일프라자,"경기도 화성시 동탄반석로 120, 제일프라자 112호 (반송동)",18455,센트럴약국,2.0201E+13,I,23:11.0,,206290.2169,410861.7344,동물약국,,0,
7216,동물약국,02_03_02_P,3900000,3.9E+17,20201005,,1,영업/정상,0,정상,,,,,02-6299-7799,,,경기도 광명시 일직동 515-1 광명역자이타워 A동 120호,"경기도 광명시 새빛공원로 67, 광명역자이타워 A동 120호 (일직동)",14348,자이온누리약국,2.0201E+13,I,23:11.0,,,,동물약국,,0,
7217,동물약국,02_03_02_P,4080000,4.08E+17,20201005,,1,영업/정상,0,정상,,,,,031-8092-1415,35.25,,경기도 안성시 공도읍 진사리 354 스타필드 안성,"경기도 안성시 공도읍 서동대로 3930-39, 스타필드 안성 1층 1143호",17563,안성스타약국,2.0201E+13,I,23:11.0,,213040.4166,388089.4909,동물약국,,0,
7218,동물약국,02_03_02_P,4060000,4.06E+17,20201006,,1,영업/정상,0,정상,,,,,031-953-9272,,,경기도 파주시 문산읍 당동리 888-8,"경기도 파주시 문산읍 방촌로 1721, 1층 105호",10816,우리온누리약국,2.0201E+13,I,23:10.0,,180976.0659,484895.1799,동물약국,,0,
7219,동물약국,02_03_02_P,5690000,5.69E+17,20201012,,1,영업/정상,0,정상,,,,,044-864-1422,54.94,,세종특별자치시 대평동 142-1 판타지타워 104호,"세종특별자치시 한누리대로 2257, 판타지타워 104호 (대평동)",30153,우리두리약국,2.0201E+13,I,23:10.0,,224876.9734,330165.6895,동물약국,,0,
